OBJECTID_1,State,CIS_Name,Name_Short,ST_Fips,CID,COUNTY_CIS
20539,Connecticut,"Pomfret, Town Of",Pomfret,09,090163,Windham County
20540,Connecticut,"Putnam, Town Of",Putnam,09,090194,Windham County
20541,Connecticut,"Andover, Town Of",Andover,09,090161,Tolland County
20542,Connecticut,"Bolton, Town Of",Bolton,09,090109,Tolland County
20543,Connecticut,"Columbia, Town Of",Columbia,09,090160,Tolland County
20544,Connecticut,"Coventry, Town Of",Coventry,09,090110,Tolland County
20545,Connecticut,"Ellington, Town Of",Ellington,09,090158,Tolland County
20546,Connecticut,"Hebron, Town Of",Hebron,09,090162,Tolland County
20547,Connecticut,"Mansfield, Town Of",Mansfield,09,090128,Tolland County
20548,Connecticut,"Scotland, Town Of",Scotland,09,090182,Windham County
20549,Connecticut,"Sterling, Town Of",Sterling,09,090118,Windham County
20550,Connecticut,"Thompson, Town Of",Thompson,09,090117,Windham County
20551,Connecticut,"Windham, Town Of",Windham,09,090119,Windham County
20552,Connecticut,"Woodstock, Town Of",Woodstock,09,090120,Windham County
20553,Connecticut,"Somers, Town Of",Somers,09,090112,Tolland County
20554,Connecticut,"Stafford, Town Of",Stafford,09,090152,Tolland County
20555,Connecticut,"Tolland, Town Of",Tolland,09,090171,Tolland County
20556,Connecticut,"Union, Town Of",Union,09,090190,Tolland County
20557,Connecticut,"Vernon, Town Of",Vernon,09,090131,Tolland County
20558,Connecticut,"Willington, Town Of",Willington,09,090159,Tolland County
20559,Connecticut,"Avon, Town Of",Avon,09,090021,Hartford County
20560,Connecticut,"Berlin, Town Of",Berlin,09,090022,Hartford County
20561,Connecticut,"Bloomfield, Town Of",Bloomfield,09,090122,Hartford County
20562,Connecticut,"Burlington, Town Of",Burlington,09,090145,Hartford County
20563,Connecticut,"Canton, Town Of",Canton,09,090135,Hartford County
20564,Connecticut,"East Granby, Town Of",East Granby,09,090025,Hartford County
20565,Connecticut,"East Hartford, Town Of",East Hartford,09,090026,Hartford County
20566,Connecticut,"East Windsor, Town Of",East Windsor,09,090027,Hartford County
20567,Connecticut,"Enfield, Town Of",Enfield,09,090028,Hartford County
20568,Connecticut,"Farmington, Town Of",Farmington,09,090029,Hartford County
20569,Connecticut,"Glastonbury, Town Of",Glastonbury,09,090124,Hartford County
20570,Connecticut,"Granby, Town Of",Granby,09,090125,Hartford County
20571,Connecticut,"Hartland, Town Of",Hartland,09,090146,Hartford County
20572,Connecticut,"Manchester, Town Of",Manchester,09,090031,Hartford County
20573,Connecticut,"Marlborough, Town Of",Marlborough,09,090148,Hartford County
20574,Connecticut,"Newington, Town Of",Newington,09,090033,Hartford County
20575,Connecticut,"Plainville, Town Of",Plainville,09,090034,Hartford County
20576,Connecticut,"Rocky Hill, Town Of",Rocky Hill,09,090142,Hartford County
20577,Connecticut,"Simsbury, Town Of",Simsbury,09,090035,Hartford County
20578,Connecticut,"Southington, Town Of",Southington,09,090037,Hartford County
20579,Connecticut,"South Windsor, Town Of",South Windsor,09,090036,Hartford County
20580,Connecticut,"Suffield, Town Of",Suffield,09,090038,Hartford County
20581,Connecticut,"West Hartford,Town Of",West Hartford,09,095082,Hartford County
20582,Connecticut,"Wethersfield, Town Of",Wethersfield,09,090040,Hartford County
20583,Connecticut,"Windsor, Town Of",Windsor,09,090041,Hartford County
20584,Connecticut,"Windsor Locks, Town Of",Windsor Locks,09,090042,Hartford County
20585,Connecticut,"Chester, Town Of",Chester,09,090060,Middlesex County
20586,Connecticut,"Clinton, Town Of",Clinton,09,090061,Middlesex County
20587,Connecticut,"Cromwell, Town Of",Cromwell,09,090123,Middlesex County
20588,Connecticut,"Deep River, Town Of",Deep River,09,090062,Middlesex County
20589,Connecticut,"Durham, Town Of",Durham,09,090185,Middlesex County
20590,Connecticut,"East Haddam, Town Of",East Haddam,09,090063,Middlesex County
20591,Connecticut,"East Hampton, Town Of",East Hampton,09,090064,Middlesex County
20592,Connecticut,"Essex, Town Of",Essex,09,090065,Middlesex County
20593,Connecticut,"Haddam, Town Of",Haddam,09,090066,Middlesex County
20594,Connecticut,"Killingworth, Town Of",Killingworth,09,090174,Middlesex County
20595,Connecticut,"Middlefield, Town Of",Middlefield,09,090067,Middlesex County
20596,Connecticut,"Old Saybrook, Town Of",Old Saybrook,09,090069,Middlesex County
20597,Connecticut,"Portland, Town Of",Portland,09,090130,Middlesex County
20598,Connecticut,"Westbrook,Town Of",Westbrook,09,090070,Middlesex County
20599,Connecticut,"Barkhamsted, Town Of",Barkhamsted,09,090134,Litchfield County
20600,Connecticut,"Bethlehem, Town Of",Bethlehem,09,090178,Litchfield County
20601,Connecticut,"Bridgewater, Town Of",Bridgewater,09,090184,Litchfield County
20602,Connecticut,"Canaan, Town Of",Canaan,09,090044,Litchfield County
20603,Connecticut,"Colebrook, Town Of",Colebrook,09,090180,Litchfield County
20604,Connecticut,"Cornwall, Town Of",Cornwall,09,090045,Litchfield County
20605,Connecticut,"Goshen, Town Of",Goshen,09,090177,Litchfield County
20606,Connecticut,"Harwinton, Town Of",Harwinton,09,090147,Litchfield County
20607,Connecticut,"Kent, Town Of",Kent,09,090186,Litchfield County
20608,Connecticut,"Litchfield, Town Of",Litchfield,09,090047,Litchfield County
20609,Connecticut,"Morris, Town Of",Morris,09,090176,Litchfield County
20610,Connecticut,"New Hartford, Town Of",New Hartford,09,090048,Litchfield County
20611,Connecticut,"New Milford,Town Of",New Milford,09,090049,Litchfield County
20612,Connecticut,"Norfolk, Town Of",Norfolk,09,090181,Litchfield County
20613,Connecticut,"North Canaan, Town Of",North Canaan,09,090149,Litchfield County
20614,Connecticut,"Plymouth, Town Of",Plymouth,09,090138,Litchfield County
20615,Connecticut,"Roxbury, Town Of",Roxbury,09,090051,Litchfield County
20616,Connecticut,"Salisbury, Town Of",Salisbury,09,090052,Litchfield County
20617,Connecticut,"Sharon, Town Of",Sharon,09,090053,Litchfield County
20618,Connecticut,"Thomaston, Town Of",Thomaston,09,090055,Litchfield County
20619,Connecticut,"Warren, Town Of",Warren,09,090175,Litchfield County
20620,Connecticut,"Washington, Town Of",Washington,09,090057,Litchfield County
20621,Connecticut,"Watertown, Town Of",Watertown,09,090058,Litchfield County
20622,Connecticut,"Winchester, Town Of",Winchester,09,090132,Litchfield County
20623,Connecticut,"Woodbury, Town Of",Woodbury,09,090133,Litchfield County
20624,Connecticut,"Beacon Falls, Town Of",Beacon Falls,09,090072,New Haven County
20625,Connecticut,"Bethany, Town Of",Bethany,09,090144,New Haven County
20626,Connecticut,"Branford, Town Of",Branford,09,090073,New Haven County
20627,Connecticut,"Cheshire, Town Of",Cheshire,09,090074,New Haven County
20628,Connecticut,"East Haven, Town Of",East Haven,09,090076,New Haven County
20629,Connecticut,"Guilford, Town Of",Guilford,09,090077,New Haven County
20630,Connecticut,"Hamden, Town Of",Hamden,09,090078,New Haven County
20631,Connecticut,"Madison, Town Of",Madison,09,090079,New Haven County
20632,Connecticut,"Middlebury, Town Of",Middlebury,09,090080,New Haven County
20633,Connecticut,"North Branford, Town Of",North Branford,09,090085,New Haven County
20634,Connecticut,"North Haven, Town Of",North Haven,09,090086,New Haven County
20635,Connecticut,"Orange, Town Of",Orange,09,090087,New Haven County
20636,Connecticut,"Oxford, Town Of",Oxford,09,090150,New Haven County
20637,Connecticut,"Prospect, Town Of",Prospect,09,090151,New Haven County
20638,Connecticut,"Seymour, Town Of",Seymour,09,090088,New Haven County
20639,Connecticut,"Southbury, Town Of",Southbury,09,090089,New Haven County
20640,Connecticut,"Wallingford, Town Of",Wallingford,09,090090,New Haven County
20641,Connecticut,"Wolcott, Town Of",Wolcott,09,090093,New Haven County
20642,Connecticut,"Woodbridge, Town Of",Woodbridge,09,090153,New Haven County
20643,Iowa,Marshall County *,Marshall,19,190890,Marshall County
20644,Iowa,Benton County *,Benton,19,190845,Benton County
20645,Iowa,Clayton County *,Clayton,19,190858,Clayton County
20646,Iowa,Jackson County *,Jackson,19,190879,Jackson County
20647,Iowa,Muscatine County*,Muscatine,19,190836,Muscatine County
20648,Iowa,Clinton County *,Clinton,19,190859,Clinton County
20649,Iowa,Iowa County *,Iowa,19,190878,Iowa County
20650,Iowa,Worth County *,Worth,19,190916,Worth County
20651,Iowa,Washington County *,Washington,19,190913,Washington County
20652,Iowa,Marion County *,Marion,19,190889,Marion County
20653,Iowa,Keokuk County *,Keokuk,19,190883,Keokuk County
20654,Iowa,Johnson County*,Johnson,19,190882,Johnson County
20655,Iowa,Dubuque County *,Dubuque,19,190534,Dubuque County
20656,Iowa,Franklin County *,Franklin,19,190867,Franklin County
20657,Iowa,Floyd County*,Floyd,19,190127,Floyd County
20658,Iowa,Black Hawk County *,Black Hawk,19,190535,Black Hawk County
20659,Iowa,Scott County *,Scott,19,190239,Scott County
20660,Iowa,Mitchell County *,Mitchell,19,190892,Mitchell County
20661,Iowa,Butler County *,Butler,19,190850,Butler County
20662,Iowa,Warren County *,Warren,19,190912,Warren County
20663,Iowa,Mahaska County *,Mahaska,19,190888,Mahaska County
20664,Iowa,Linn County *,Linn,19,190829,Linn County
20665,Iowa,Jasper County*,Jasper,19,190880,Jasper County
20666,Iowa,Cedar County*,Cedar,19,190050,Cedar County
20667,Iowa,Delaware County *,Delaware,19,190863,Delaware County
20668,Iowa,Hardin County *,Hardin,19,190874,Hardin County
20669,Iowa,Polk County *,Polk,19,190901,Polk County
20670,Iowa,Buchanan County*,Buchanan,19,190848,Buchanan County
20671,Iowa,Chickasaw County *,Chickasaw,19,190855,Chickasaw County
20672,Iowa,Allamakee County*,Allamakee,19,190005,Allamakee County
20673,Iowa,Cerro Gordo County *,Cerro Gordo,19,190853,Cerro Gordo County
20674,Iowa,Fayette County *,Fayette,19,190866,Fayette County
20675,Iowa,Bremer County *,Bremer,19,190847,Bremer County
20676,Iowa,Tama County *,Tama,19,190908,Tama County
20677,Iowa,Poweshiek County *,Poweshiek,19,190902,Poweshiek County
20678,Iowa,Winneshiek County *,Winneshiek,19,190918,Winneshiek County
20679,Iowa,Jones County *,Jones,19,190919,Jones County
20680,Iowa,Story County *,Story,19,190907,Story County
20681,Iowa,Grundy County *,Grundy,19,190870,Grundy County
20682,Iowa,Howard County *,Howard,19,190875,Howard County
20683,Illinois,Jo Daviess County *,Jo Daviess,17,170902,Jo Daviess County
20684,Illinois,Winnebago County *,Winnebago,17,170720,Winnebago County
20685,Illinois,Will County *,Will,17,170695,Will County
20686,Illinois,Whiteside County*,Whiteside,17,170687,Whiteside County
20687,Illinois,Du Page County*,DuPage,17,170197,Dupage County
20688,Illinois,Mchenry County*,McHenry,17,170732,Mchenry County
20689,Illinois,Bureau County *,Bureau,17,170729,Bureau County
20690,Illinois,Rock Island County*,Rock Island,17,170582,Rock Island County
20691,Illinois,Carroll County *,Carroll,17,170019,Carroll County
20692,Illinois,De Kalb County *,DeKalb,17,170808,Dekalb County
20693,Illinois,Stephenson County *,Stephenson,17,170639,Stephenson County
20694,Illinois,Ogle County*,Ogle,17,170525,Ogle County
20695,Illinois,Kendall County *,Kendall,17,170341,Kendall County
20696,Illinois,Cook County *,Cook,17,170054,Cook County
20697,Illinois,Boone County *,Boone,17,170807,Boone County
20698,Illinois,Henry County *,Henry,17,170739,Henry County
20699,Illinois,Lake County *,Lake,17,170357,Lake County
20700,Illinois,Kane County *,Kane,17,170896,Kane County
20701,Illinois,Lee County*,Lee,17,170413,Lee County
20702,Indiana,Elkhart County *,Elkhart,18,180056,Elkhart County
20703,Indiana,La Porte County*,LaPorte,18,180144,Laporte County
20704,Indiana,De Kalb County *,DeKalb,18,180044,Dekalb County
20705,Indiana,Marshall County *,Marshall,18,180443,Marshall County
20706,Indiana,Steuben County*,Steuben,18,180243,Steuben County
20707,Indiana,St. Joseph County*,St. Joseph,18,180224,St. Joseph County
20708,Indiana,Noble County *,Noble,18,180183,Noble County
20709,Indiana,Lagrange County*,LaGrange,18,180125,Lagrange County
20710,Indiana,Lake County *,Lake,18,180126,Lake County
20711,Indiana,Porter County *,Porter,18,180425,Porter County
20712,Indiana,Starke County*,Starke,18,180240,Starke County
20713,Ohio,Henry County *,Henry,39,390776,Henry County
20714,Ohio,Sandusky County *,Sandusky,39,390486,Sandusky County
20715,Ohio,Ashtabula County *,Ashtabula,39,390010,Ashtabula County
20716,Ohio,Fulton County *,Fulton,39,390182,Fulton County
20717,Ohio,Defiance County *,Defiance,39,390143,Defiance County
20718,Ohio,Lake County *,Lake,39,390771,Lake County
20719,Ohio,Trumbull County *,Trumbull,39,390535,Trumbull County
20720,Ohio,Ottawa County *,Ottawa,39,390432,Ottawa County
20721,Ohio,Erie County *,Erie,39,390153,Erie County
20722,Ohio,Wood County *,Wood,39,390809,Wood County
20723,Ohio,Lucas County*,Lucas,39,390359,Lucas County
20724,Ohio,Geauga County*,Geauga,39,390190,Geauga County
20725,Ohio,Williams County*,Williams,39,390785,Williams County
20726,Ohio,Cuyahoga County *,Cuyahoga,39,390766,Cuyahoga County
20727,Wisconsin,Buffalo County *,Buffalo,55,555547,Buffalo County
20728,Wisconsin,Iowa County *,Iowa,55,550522,Iowa County
20729,Wisconsin,Green Lake County *,Green Lake,55,550165,Green Lake County
20730,Wisconsin,Jefferson County *,Jefferson,55,550191,Jefferson County
20731,Wisconsin,Calumet County *,Calumet,55,550035,Calumet County
20732,Wisconsin,Juneau County *,Juneau,55,550580,Juneau County
20733,Wisconsin,La Crosse County *,La Crosse,55,550217,La Crosse County
20734,Wisconsin,Kenosha County *,Kenosha,55,550523,Kenosha County
20735,Wisconsin,Crawford County *,Crawford,55,555551,Crawford County
20736,Wisconsin,Adams County *,Adams,55,550001,Adams County
20737,Wisconsin,Trempealeau County *,Trempealeau,55,555585,Trempealeau County
20738,Wisconsin,Vernon County *,Vernon,55,550450,Vernon County
20739,Wisconsin,Waukesha County*,Waukesha,55,550476,Waukesha County
20740,Wisconsin,Washington County *,Washington,55,550471,Washington County
20741,Wisconsin,Fond Du Lac County *,Fond du Lac,55,550131,Fond Du Lac County
20742,Wisconsin,Racine County *,Racine,55,550347,Racine County
20743,Wisconsin,Monroe County *,Monroe,55,550571,Monroe County
20744,Wisconsin,Dane County*,Dane,55,550077,Dane County
20745,Wisconsin,Waushara County*,Waushara,55,550540,Waushara County
20746,Wisconsin,Winnebago County *,Winnebago,55,550537,Winnebago County
20747,Wisconsin,Richland County*,Richland,55,550356,Richland County
20748,Wisconsin,Jackson County *,Jackson,55,550583,Jackson County
20749,Wisconsin,Green County *,Green,55,550157,Green County
20750,Wisconsin,Rock County *,Rock,55,550363,Rock County
20751,Wisconsin,Columbia County *,Columbia,55,550581,Columbia County
20752,Wisconsin,Sauk County *,Sauk,55,550391,Sauk County
20753,Wisconsin,Marquette County*,Marquette,55,550601,Marquette County
20754,Wisconsin,Outagamie County *,Outagamie,55,550302,Outagamie County
20755,Wisconsin,Grant County *,Grant,55,555557,Grant County
20756,Wisconsin,Lafayette County*,Lafayette,55,550223,Lafayette County
20757,Wisconsin,Sheboygan County *,Sheboygan,55,550424,Sheboygan County
20758,Wisconsin,Manitowoc County *,Manitowoc,55,550236,Manitowoc County
20759,Wisconsin,Ozaukee County *,Ozaukee,55,550310,Ozaukee County
20760,Wisconsin,Walworth County *,Walworth,55,550462,Walworth County
20761,Wisconsin,Dodge County *,Dodge,55,550094,Dodge County
20762,Connecticut,"Danbury, City Of",Danbury,09,090004,Fairfield County
20763,Connecticut,"Bridgeport, City Of",Bridgeport,09,090002,Fairfield County
20764,Connecticut,"Shelton, City Of",Shelton,09,090014,Fairfield County
20765,Connecticut,"Stonington, Borough Of",Stonington,09,090193,New London County
20766,Connecticut,"Norwich, City Of",Norwich,09,090102,New London County
20767,Connecticut,"New London, City Of",New London,09,090100,New London County
20768,Connecticut,"Jewett City, Borough Of",Jewett City,09,090098,New London County
20769,Connecticut,Groton Long Point Association,Groton Long Point,09,090167,New London County
20770,Connecticut,"Groton, City Of",Groton,09,090126,New London County
20771,Connecticut,"Danielson, Borough Of",Danielson,09,090169,Windham County
20772,Connecticut,"New Britain, City Of",New Britain,09,090032,Hartford County
20773,Connecticut,"Hartford, City Of",Hartford,09,095080,Hartford County
20774,Connecticut,"Bristol, City Of",Bristol,09,090023,Hartford County
20775,Connecticut,"Middletown, City Of",Middletown,09,090068,Middlesex County
20776,Connecticut,"Fenwick, Borough Of",Fenwick,09,090187,Middlesex County
20777,Connecticut,"Torrington, City Of",Torrington,09,095081,Litchfield County
20778,Connecticut,"Litchfield, Borough Of",Litchfield,09,090191, 
20779,Connecticut,"Bantam, Borough Of",Bantam,09,090043,Litchfield County
20780,Connecticut,"Woodmont, Borough Of",Woodmont,09,090168, 
